target_real	target	disease	random.r	random.pvalue	fdr	features	variable	edgestrength	edgetrend
Parvimonas_unclassified_Parvimonas_micra	Parvimonas_unclassified_Parvimonas_micra_CRC	CRC	0.785168623351049	5.83156055404269e-30	2.93278899530397e-27	Parvimonas_unclassified	Parvimonas_micra	3	1
Peptostreptococcus_anaerobius_Fusobacterium_nucleatum	Peptostreptococcus_anaerobius_Fusobacterium_nucleatum_CRC	CRC	0.268417192772825	1.30471918785751e-05	9.13454791034809e-05	Peptostreptococcus_anaerobius	Fusobacterium_nucleatum	1	1
Peptostreptococcus_anaerobius_Parvimonas_micra	Peptostreptococcus_anaerobius_Parvimonas_micra_CRC	CRC	0.201999068679468	0.00313790443971382	0.00682177712308101	Peptostreptococcus_anaerobius	Parvimonas_micra	1	1
Peptostreptococcus_stomatis_Alloprevotella_tannerae	Peptostreptococcus_stomatis_Alloprevotella_tannerae_CRC	CRC	0.424350581536413	0.00032381065390806	0.0011901323363795	Peptostreptococcus_stomatis	Alloprevotella_tannerae	2	1
Peptostreptococcus_stomatis_Fusobacterium_nucleatum	Peptostreptococcus_stomatis_Fusobacterium_nucleatum_CRC	CRC	0.452555900138913	1.27417616057064e-15	1.16509895894603e-13	Peptostreptococcus_stomatis	Fusobacterium_nucleatum	2	1
Peptostreptococcus_stomatis_Gemella_morbillorum	Peptostreptococcus_stomatis_Gemella_morbillorum_CRC	CRC	0.53315837043342	3.18397860850557e-19	4.59418761062265e-17	Peptostreptococcus_stomatis	Gemella_morbillorum	2	1
Peptostreptococcus_stomatis_Granulicatella_adiacens	Peptostreptococcus_stomatis_Granulicatella_adiacens_CRC	CRC	0.263164633619938	2.46011303835199e-05	0.000151343345427668	Peptostreptococcus_stomatis	Granulicatella_adiacens	1	1
Peptostreptococcus_stomatis_Lachnospiraceae_bacterium_7_1_58FAA	Peptostreptococcus_stomatis_Lachnospiraceae_bacterium_7_1_58FAA_CRC	CRC	-0.3771097751149	0.00209745541965527	0.00502081910312231	Peptostreptococcus_stomatis	Lachnospiraceae_bacterium_7_1_58FAA	1	-1
Peptostreptococcus_stomatis_Parvimonas_micra	Peptostreptococcus_stomatis_Parvimonas_micra_CRC	CRC	0.601182560592185	2.78725325292943e-14	1.9789498095799e-12	Peptostreptococcus_stomatis	Parvimonas_micra	3	1
Peptostreptococcus_stomatis_Parvimonas_unclassified	Peptostreptococcus_stomatis_Parvimonas_unclassified_CRC	CRC	0.593799036018493	7.38027126421422e-17	7.4233228465888e-15	Peptostreptococcus_stomatis	Parvimonas_unclassified	2	1
Peptostreptococcus_unclassified_Clostridium_symbiosum	Peptostreptococcus_unclassified_Clostridium_symbiosum_CRC	CRC	0.249232853571866	0.00656128737599054	0.0120429955334863	Peptostreptococcus_unclassified	Clostridium_symbiosum	1	1
Peptostreptococcus_unclassified_Coprococcus_comes	Peptostreptococcus_unclassified_Coprococcus_comes_CRC	CRC	-0.304344078357808	0.00903376941827338	0.0155378783824737	Peptostreptococcus_unclassified	Coprococcus_comes	1	-1
Peptostreptococcus_unclassified_Gemella_morbillorum	Peptostreptococcus_unclassified_Gemella_morbillorum_CRC	CRC	0.244582164342984	0.0166438365305448	0.0252249004173374	Peptostreptococcus_unclassified	Gemella_morbillorum	1	1
Peptostreptococcus_unclassified_Granulicatella_adiacens	Peptostreptococcus_unclassified_Granulicatella_adiacens_CRC	CRC	0.368968161335966	0.000173815499126649	0.000732014331632469	Peptostreptococcus_unclassified	Granulicatella_adiacens	1	1
Peptostreptococcus_unclassified_Parvimonas_unclassified	Peptostreptococcus_unclassified_Parvimonas_unclassified_CRC	CRC	0.317297694183921	0.00144116408614636	0.00376005814384063	Peptostreptococcus_unclassified	Parvimonas_unclassified	1	1
Porphyromonas_asaccharolytica_Anaerotruncus_unclassified	Porphyromonas_asaccharolytica_Anaerotruncus_unclassified_CRC	CRC	0.442887377820762	0.00179375483540866	0.00444388418143802	Porphyromonas_asaccharolytica	Anaerotruncus_unclassified	2	1
Porphyromonas_asaccharolytica_Bacteroides_salyersiae	Porphyromonas_asaccharolytica_Bacteroides_salyersiae_CRC	CRC	0.263909296763773	0.00197616971210516	0.00478003375252691	Porphyromonas_asaccharolytica	Bacteroides_salyersiae	1	1
Porphyromonas_asaccharolytica_Clostridium_citroniae	Porphyromonas_asaccharolytica_Clostridium_citroniae_CRC	CRC	-0.248326398073245	0.00839431543819672	0.0146669640039135	Porphyromonas_asaccharolytica	Clostridium_citroniae	1	-1
Porphyromonas_asaccharolytica_Desulfovibrio_desulfuricans	Porphyromonas_asaccharolytica_Desulfovibrio_desulfuricans_CRC	CRC	0.380396902525221	0.00147754687459924	0.00383361796569495	Porphyromonas_asaccharolytica	Desulfovibrio_desulfuricans	1	1
Porphyromonas_asaccharolytica_Fusobacterium_nucleatum	Porphyromonas_asaccharolytica_Fusobacterium_nucleatum_CRC	CRC	0.263669769068117	0.00029111798092358	0.00109895253543097	Porphyromonas_asaccharolytica	Fusobacterium_nucleatum	1	1
Porphyromonas_asaccharolytica_Gemella_morbillorum	Porphyromonas_asaccharolytica_Gemella_morbillorum_CRC	CRC	0.441551385930899	5.17810371941092e-06	4.25168108117618e-05	Porphyromonas_asaccharolytica	Gemella_morbillorum	2	1
Porphyromonas_asaccharolytica_Granulicatella_adiacens	Porphyromonas_asaccharolytica_Granulicatella_adiacens_CRC	CRC	-0.328698582984308	0.0115748967182468	0.0187605197022433	Porphyromonas_asaccharolytica	Granulicatella_adiacens	1	-1
Porphyromonas_asaccharolytica_Parvimonas_micra	Porphyromonas_asaccharolytica_Parvimonas_micra_CRC	CRC	0.342526564395058	7.56949785693105e-09	1.40531972477512e-07	Porphyromonas_asaccharolytica	Parvimonas_micra	1	1
Porphyromonas_asaccharolytica_Parvimonas_unclassified	Porphyromonas_asaccharolytica_Parvimonas_unclassified_CRC	CRC	0.359362454843034	7.53330217833999e-09	1.40319378537907e-07	Porphyromonas_asaccharolytica	Parvimonas_unclassified	1	1
Porphyromonas_asaccharolytica_Peptostreptococcus_stomatis	Porphyromonas_asaccharolytica_Peptostreptococcus_stomatis_CRC	CRC	0.260047761159624	0.000123733387956967	0.000556846380552048	Porphyromonas_asaccharolytica	Peptostreptococcus_stomatis	1	1
Porphyromonas_somerae_Desulfovibrio_desulfuricans	Porphyromonas_somerae_Desulfovibrio_desulfuricans_CRC	CRC	0.236304569805374	0.00481505832305053	0.0094746908965145	Porphyromonas_somerae	Desulfovibrio_desulfuricans	1	1
Porphyromonas_somerae_Parvimonas_micra	Porphyromonas_somerae_Parvimonas_micra_CRC	CRC	0.407632263689732	0.00369490553541064	0.00774712087824085	Porphyromonas_somerae	Parvimonas_micra	2	1
Porphyromonas_somerae_Parvimonas_unclassified	Porphyromonas_somerae_Parvimonas_unclassified_CRC	CRC	0.407710858879193	0.00368745191728723	0.00773506163393411	Porphyromonas_somerae	Parvimonas_unclassified	2	1
Porphyromonas_somerae_Peptostreptococcus_stomatis	Porphyromonas_somerae_Peptostreptococcus_stomatis_CRC	CRC	0.214248101519764	0.00169783247546072	0.004280041348958	Porphyromonas_somerae	Peptostreptococcus_stomatis	1	1
Porphyromonas_somerae_Porphyromonas_asaccharolytica	Porphyromonas_somerae_Porphyromonas_asaccharolytica_CRC	CRC	0.405620992902454	1.07947883463829e-10	3.42876566686424e-09	Porphyromonas_somerae	Porphyromonas_asaccharolytica	2	1
Porphyromonas_uenonis_Desulfovibrio_desulfuricans	Porphyromonas_uenonis_Desulfovibrio_desulfuricans_CRC	CRC	0.40029840201931	0.000764246852919633	0.0023235414394811	Porphyromonas_uenonis	Desulfovibrio_desulfuricans	2	1
Porphyromonas_uenonis_Fusobacterium_nucleatum	Porphyromonas_uenonis_Fusobacterium_nucleatum_CRC	CRC	0.263314189360955	0.00029694404780205	0.00111238816169173	Porphyromonas_uenonis	Fusobacterium_nucleatum	1	1
Porphyromonas_uenonis_Gemella_morbillorum	Porphyromonas_uenonis_Gemella_morbillorum_CRC	CRC	0.366509423340145	2.29118647123341e-05	0.000143087894841822	Porphyromonas_uenonis	Gemella_morbillorum	1	1
Porphyromonas_uenonis_Megasphaera_unclassified	Porphyromonas_uenonis_Megasphaera_unclassified_CRC	CRC	0.352541800854261	0.00221566503353582	0.00523757872204806	Porphyromonas_uenonis	Megasphaera_unclassified	1	1
Porphyromonas_uenonis_Parvimonas_micra	Porphyromonas_uenonis_Parvimonas_micra_CRC	CRC	0.405117221231681	1.43743576735795e-08	2.49279449885207e-07	Porphyromonas_uenonis	Parvimonas_micra	2	1
Porphyromonas_uenonis_Parvimonas_unclassified	Porphyromonas_uenonis_Parvimonas_unclassified_CRC	CRC	0.342926255889905	1.22912143510835e-07	1.6160670720869e-06	Porphyromonas_uenonis	Parvimonas_unclassified	1	1
Porphyromonas_uenonis_Peptostreptococcus_stomatis	Porphyromonas_uenonis_Peptostreptococcus_stomatis_CRC	CRC	0.301716646479807	0.00127646085308275	0.00346066543052757	Porphyromonas_uenonis	Peptostreptococcus_stomatis	1	1
Porphyromonas_uenonis_Porphyromonas_asaccharolytica	Porphyromonas_uenonis_Porphyromonas_asaccharolytica_CRC	CRC	0.636148007092219	9.41273580949415e-10	2.34734961199575e-08	Porphyromonas_uenonis	Porphyromonas_asaccharolytica	3	1
Porphyromonas_uenonis_Porphyromonas_somerae	Porphyromonas_uenonis_Porphyromonas_somerae_CRC	CRC	0.446317224287863	2.05240243508258e-05	0.000131921043254964	Porphyromonas_uenonis	Porphyromonas_somerae	2	1
Prevotella_intermedia_Anaerostipes_hadrus	Prevotella_intermedia_Anaerostipes_hadrus_CRC	CRC	-0.245872383807553	0.00500936150473707	0.00976785030083627	Prevotella_intermedia	Anaerostipes_hadrus	1	-1
Prevotella_intermedia_Fusobacterium_nucleatum	Prevotella_intermedia_Fusobacterium_nucleatum_CRC	CRC	0.331097802608986	0.000349447104898454	0.00126661458141872	Prevotella_intermedia	Fusobacterium_nucleatum	1	1
Prevotella_intermedia_Gemella_morbillorum	Prevotella_intermedia_Gemella_morbillorum_CRC	CRC	0.344725693319908	2.74614921488382e-08	4.3158881541208e-07	Prevotella_intermedia	Gemella_morbillorum	1	1
Prevotella_intermedia_Lachnospiraceae_bacterium_3_1_57FAA_CT1	Prevotella_intermedia_Lachnospiraceae_bacterium_3_1_57FAA_CT1_CRC	CRC	-0.268617634054472	0.0106582763899532	0.0176226569899637	Prevotella_intermedia	Lachnospiraceae_bacterium_3_1_57FAA_CT1	1	-1
Prevotella_intermedia_Lachnospiraceae_bacterium_7_1_58FAA	Prevotella_intermedia_Lachnospiraceae_bacterium_7_1_58FAA_CRC	CRC	-0.241922800954119	0.00386591203473498	0.00803955173315837	Prevotella_intermedia	Lachnospiraceae_bacterium_7_1_58FAA	1	-1
Prevotella_intermedia_Parvimonas_unclassified	Prevotella_intermedia_Parvimonas_unclassified_CRC	CRC	0.367844862567322	0.000238936303661384	0.000940013424117637	Prevotella_intermedia	Parvimonas_unclassified	1	1
Prevotella_intermedia_Peptostreptococcus_stomatis	Prevotella_intermedia_Peptostreptococcus_stomatis_CRC	CRC	0.409172876141432	2.60014161477179e-09	5.52530093139006e-08	Prevotella_intermedia	Peptostreptococcus_stomatis	2	1
Roseburia_intestinalis_Clostridium_bolteae	Roseburia_intestinalis_Clostridium_bolteae_CRC	CRC	-0.353126011626795	0.000965019312031628	0.00277592542807954	Roseburia_intestinalis	Clostridium_bolteae	1	-1
Roseburia_intestinalis_Clostridium_citroniae	Roseburia_intestinalis_Clostridium_citroniae_CRC	CRC	-0.35315922932784	0.000963852598534269	0.00277453991514564	Roseburia_intestinalis	Clostridium_citroniae	1	-1
Roseburia_intestinalis_Clostridium_hathewayi	Roseburia_intestinalis_Clostridium_hathewayi_CRC	CRC	-0.483723199707089	7.8169616834755e-05	0.00039052453443522	Roseburia_intestinalis	Clostridium_hathewayi	2	-1
Roseburia_intestinalis_Clostridium_innocuum	Roseburia_intestinalis_Clostridium_innocuum_CRC	CRC	-0.277363962356633	0.023776541257145	0.0340915719854764	Roseburia_intestinalis	Clostridium_innocuum	1	-1
Roseburia_intestinalis_Clostridium_symbiosum	Roseburia_intestinalis_Clostridium_symbiosum_CRC	CRC	-0.337852911462485	0.00165857954125672	0.00419862732025348	Roseburia_intestinalis	Clostridium_symbiosum	1	-1
Ruminococcaceae_bacterium_D16_Alistipes_onderdonkii	Ruminococcaceae_bacterium_D16_Alistipes_onderdonkii_CRC	CRC	0.317048442184711	0.000241412582808133	0.000945441231179159	Ruminococcaceae_bacterium_D16	Alistipes_onderdonkii	1	1
Ruminococcaceae_bacterium_D16_Anaerotruncus_colihominis	Ruminococcaceae_bacterium_D16_Anaerotruncus_colihominis_CRC	CRC	0.344184721648403	7.91682039877888e-06	6.002262701838e-05	Ruminococcaceae_bacterium_D16	Anaerotruncus_colihominis	1	1
Ruminococcaceae_bacterium_D16_Anaerotruncus_unclassified	Ruminococcaceae_bacterium_D16_Anaerotruncus_unclassified_CRC	CRC	0.28799778310171	4.20307103075968e-06	3.5675856076842e-05	Ruminococcaceae_bacterium_D16	Anaerotruncus_unclassified	1	1
Ruminococcaceae_bacterium_D16_Clostridium_asparagiforme	Ruminococcaceae_bacterium_D16_Clostridium_asparagiforme_CRC	CRC	0.313000493270333	4.64553803393388e-06	3.89927983794033e-05	Ruminococcaceae_bacterium_D16	Clostridium_asparagiforme	1	1
Ruminococcaceae_bacterium_D16_Erysipelotrichaceae_bacterium_2_2_44A	Ruminococcaceae_bacterium_D16_Erysipelotrichaceae_bacterium_2_2_44A_CRC	CRC	0.235778109980912	0.00244509535929049	0.00563129586096797	Ruminococcaceae_bacterium_D16	Erysipelotrichaceae_bacterium_2_2_44A	1	1
Ruminococcaceae_bacterium_D16_Lachnospiraceae_bacterium_7_1_58FAA	Ruminococcaceae_bacterium_D16_Lachnospiraceae_bacterium_7_1_58FAA_CRC	CRC	0.371491991221629	4.48366141520239e-09	8.81397284714868e-08	Ruminococcaceae_bacterium_D16	Lachnospiraceae_bacterium_7_1_58FAA	1	1
Ruminococcus_torques_Anaerostipes_hadrus	Ruminococcus_torques_Anaerostipes_hadrus_CRC	CRC	0.367503573607756	3.84878866538725e-05	0.000217689218328136	Ruminococcus_torques	Anaerostipes_hadrus	1	1
Ruminococcus_torques_Anaerotruncus_colihominis	Ruminococcus_torques_Anaerotruncus_colihominis_CRC	CRC	0.238757052998267	0.00649045402764665	0.0119487480926341	Ruminococcus_torques	Anaerotruncus_colihominis	1	1
Ruminococcus_torques_Clostridiales_bacterium_1_7_47FAA	Ruminococcus_torques_Clostridiales_bacterium_1_7_47FAA_CRC	CRC	0.282677156067614	0.000670757313725727	0.00210902458456705	Ruminococcus_torques	Clostridiales_bacterium_1_7_47FAA	1	1
Ruminococcus_torques_Clostridium_bolteae	Ruminococcus_torques_Clostridium_bolteae_CRC	CRC	0.365321955821285	4.86996560302187e-10	1.34817625753381e-08	Ruminococcus_torques	Clostridium_bolteae	1	1
Ruminococcus_torques_Clostridium_hathewayi	Ruminococcus_torques_Clostridium_hathewayi_CRC	CRC	0.28472203392032	0.00764546807979677	0.0136268162615397	Ruminococcus_torques	Clostridium_hathewayi	1	1
Ruminococcus_torques_Clostridium_innocuum	Ruminococcus_torques_Clostridium_innocuum_CRC	CRC	0.229864822013895	0.0124567019265701	0.0199089502454583	Ruminococcus_torques	Clostridium_innocuum	1	1
Ruminococcus_torques_Lachnospiraceae_bacterium_3_1_57FAA_CT1	Ruminococcus_torques_Lachnospiraceae_bacterium_3_1_57FAA_CT1_CRC	CRC	0.277958200403464	0.00230397819036996	0.00540190690710283	Ruminococcus_torques	Lachnospiraceae_bacterium_3_1_57FAA_CT1	1	1
Ruminococcus_torques_Lachnospiraceae_bacterium_5_1_63FAA	Ruminococcus_torques_Lachnospiraceae_bacterium_5_1_63FAA_CRC	CRC	0.323312858419385	0.000165955730173368	0.000703330640165923	Ruminococcus_torques	Lachnospiraceae_bacterium_5_1_63FAA	1	1
Ruminococcus_torques_Lachnospiraceae_bacterium_7_1_58FAA	Ruminococcus_torques_Lachnospiraceae_bacterium_7_1_58FAA_CRC	CRC	0.384994061284546	0.000439290096963966	0.0015157894426401	Ruminococcus_torques	Lachnospiraceae_bacterium_7_1_58FAA	1	1
Ruminococcus_torques_Porphyromonas_somerae	Ruminococcus_torques_Porphyromonas_somerae_CRC	CRC	-0.339264591274689	0.00566128504045421	0.0107271130986314	Ruminococcus_torques	Porphyromonas_somerae	1	-1
Slackia_unclassified_Alloprevotella_tannerae	Slackia_unclassified_Alloprevotella_tannerae_CRC	CRC	0.409115220895061	4.29145950949002e-05	0.000239583331542759	Slackia_unclassified	Alloprevotella_tannerae	2	1
Slackia_unclassified_Clostridium_symbiosum	Slackia_unclassified_Clostridium_symbiosum_CRC	CRC	0.212327171100289	0.0129005579451927	0.020477345396959	Slackia_unclassified	Clostridium_symbiosum	1	1
Slackia_unclassified_Fusobacterium_nucleatum	Slackia_unclassified_Fusobacterium_nucleatum_CRC	CRC	0.400165034058892	1.55779012279447e-06	1.5311503894242e-05	Slackia_unclassified	Fusobacterium_nucleatum	2	1
Slackia_unclassified_Gemella_morbillorum	Slackia_unclassified_Gemella_morbillorum_CRC	CRC	0.460604977237161	0.00229723936614529	0.00539029532452832	Slackia_unclassified	Gemella_morbillorum	2	1
Slackia_unclassified_Parvimonas_micra	Slackia_unclassified_Parvimonas_micra_CRC	CRC	0.482526982857465	0.000415015856800157	0.00144525141130349	Slackia_unclassified	Parvimonas_micra	2	1
Slackia_unclassified_Parvimonas_unclassified	Slackia_unclassified_Parvimonas_unclassified_CRC	CRC	0.354999199625489	0.0127005250605367	0.0202289967644073	Slackia_unclassified	Parvimonas_unclassified	1	1
Slackia_unclassified_Peptostreptococcus_anaerobius	Slackia_unclassified_Peptostreptococcus_anaerobius_CRC	CRC	0.318195079992488	0.000226084926384368	0.000902395853657185	Slackia_unclassified	Peptostreptococcus_anaerobius	1	1
Slackia_unclassified_Peptostreptococcus_stomatis	Slackia_unclassified_Peptostreptococcus_stomatis_CRC	CRC	0.328581414163889	0.0002161191330895	0.000869519312130089	Slackia_unclassified	Peptostreptococcus_stomatis	1	1
Slackia_unclassified_Peptostreptococcus_unclassified	Slackia_unclassified_Peptostreptococcus_unclassified_CRC	CRC	0.210331794187402	0.0271988373138689	0.0382444042845291	Slackia_unclassified	Peptostreptococcus_unclassified	1	1
Slackia_unclassified_Prevotella_intermedia	Slackia_unclassified_Prevotella_intermedia_CRC	CRC	0.36773432639055	6.08841982346647e-05	0.000320345367346296	Slackia_unclassified	Prevotella_intermedia	1	1
Solobacterium_moorei_Alloprevotella_tannerae	Solobacterium_moorei_Alloprevotella_tannerae_CRC	CRC	0.286098320608923	0.0108090297313849	0.0178115032828267	Solobacterium_moorei	Alloprevotella_tannerae	1	1
Solobacterium_moorei_Bacteroides_salyersiae	Solobacterium_moorei_Bacteroides_salyersiae_CRC	CRC	-0.42998810618925	0.00204196154092844	0.00491407308951395	Solobacterium_moorei	Bacteroides_salyersiae	2	-1
Solobacterium_moorei_Clostridium_hathewayi	Solobacterium_moorei_Clostridium_hathewayi_CRC	CRC	0.42968157262651	0.000265096557904671	0.00102031742790478	Solobacterium_moorei	Clostridium_hathewayi	2	1
Solobacterium_moorei_Eubacterium_hallii	Solobacterium_moorei_Eubacterium_hallii_CRC	CRC	0.294705639638903	0.000508688064189326	0.00171217650160769	Solobacterium_moorei	Eubacterium_hallii	1	1
Solobacterium_moorei_Fusobacterium_nucleatum	Solobacterium_moorei_Fusobacterium_nucleatum_CRC	CRC	0.399790372190969	3.16864932302579e-12	1.56744251348038e-10	Solobacterium_moorei	Fusobacterium_nucleatum	1	1
Solobacterium_moorei_Gemella_morbillorum	Solobacterium_moorei_Gemella_morbillorum_CRC	CRC	0.409535531188569	9.78317070878784e-12	4.21724537339533e-10	Solobacterium_moorei	Gemella_morbillorum	2	1
Solobacterium_moorei_Granulicatella_adiacens	Solobacterium_moorei_Granulicatella_adiacens_CRC	CRC	0.283579848700172	5.02351171658666e-06	4.14731781253085e-05	Solobacterium_moorei	Granulicatella_adiacens	1	1
Solobacterium_moorei_Parvimonas_micra	Solobacterium_moorei_Parvimonas_micra_CRC	CRC	0.49184334852887	3.24031981763335e-15	2.72355309934371e-13	Solobacterium_moorei	Parvimonas_micra	2	1
Solobacterium_moorei_Parvimonas_unclassified	Solobacterium_moorei_Parvimonas_unclassified_CRC	CRC	0.507751930896633	5.10091506971438e-15	4.10453632609684e-13	Solobacterium_moorei	Parvimonas_unclassified	2	1
Solobacterium_moorei_Peptostreptococcus_stomatis	Solobacterium_moorei_Peptostreptococcus_stomatis_CRC	CRC	0.364207137872188	8.00043015919343e-11	2.6242246620785e-09	Solobacterium_moorei	Peptostreptococcus_stomatis	1	1
Solobacterium_moorei_Porphyromonas_asaccharolytica	Solobacterium_moorei_Porphyromonas_asaccharolytica_CRC	CRC	0.371291134841802	6.4190430201896e-07	6.97998641925121e-06	Solobacterium_moorei	Porphyromonas_asaccharolytica	1	1
Solobacterium_moorei_Porphyromonas_uenonis	Solobacterium_moorei_Porphyromonas_uenonis_CRC	CRC	0.323445472505036	0.000270416021628137	0.00103867891528545	Solobacterium_moorei	Porphyromonas_uenonis	1	1
Streptococcus_anginosus_Alistipes_sp_AP11	Streptococcus_anginosus_Alistipes_sp_AP11_CRC	CRC	-0.412737934199879	0.00323710392613091	0.00698210228527522	Streptococcus_anginosus	Alistipes_sp_AP11	2	-1
Streptococcus_anginosus_Anaerotruncus_colihominis	Streptococcus_anginosus_Anaerotruncus_colihominis_CRC	CRC	-0.269252708314015	0.000542192683800322	0.00179688788947553	Streptococcus_anginosus	Anaerotruncus_colihominis	1	-1
Streptococcus_anginosus_Coprococcus_comes	Streptococcus_anginosus_Coprococcus_comes_CRC	CRC	-0.251659639959736	0.0113101450121267	0.0184377971767112	Streptococcus_anginosus	Coprococcus_comes	1	-1
Streptococcus_anginosus_Fusobacterium_nucleatum	Streptococcus_anginosus_Fusobacterium_nucleatum_CRC	CRC	0.430928182677067	0.021085679066114	0.0307490417522203	Streptococcus_anginosus	Fusobacterium_nucleatum	2	1
Streptococcus_anginosus_Gemella_morbillorum	Streptococcus_anginosus_Gemella_morbillorum_CRC	CRC	0.409918303309891	2.69376057105182e-08	4.25571859850727e-07	Streptococcus_anginosus	Gemella_morbillorum	2	1
Streptococcus_anginosus_Granulicatella_adiacens	Streptococcus_anginosus_Granulicatella_adiacens_CRC	CRC	0.297722680227347	1.41253699478761e-05	9.80973620660899e-05	Streptococcus_anginosus	Granulicatella_adiacens	1	1
Streptococcus_anginosus_Parvimonas_micra	Streptococcus_anginosus_Parvimonas_micra_CRC	CRC	0.400438087125508	3.61084797903751e-07	4.33229971242373e-06	Streptococcus_anginosus	Parvimonas_micra	2	1
Streptococcus_anginosus_Parvimonas_unclassified	Streptococcus_anginosus_Parvimonas_unclassified_CRC	CRC	0.438310253137699	1.50165894009674e-11	6.12331871857016e-10	Streptococcus_anginosus	Parvimonas_unclassified	2	1
Streptococcus_anginosus_Peptostreptococcus_stomatis	Streptococcus_anginosus_Peptostreptococcus_stomatis_CRC	CRC	0.361511059766531	6.69764975516577e-05	0.000345472788653209	Streptococcus_anginosus	Peptostreptococcus_stomatis	1	1
Streptococcus_anginosus_Prevotella_intermedia	Streptococcus_anginosus_Prevotella_intermedia_CRC	CRC	0.259947492846818	0.0136149321533872	0.0214141557325233	Streptococcus_anginosus	Prevotella_intermedia	1	1
Streptococcus_anginosus_Solobacterium_moorei	Streptococcus_anginosus_Solobacterium_moorei_CRC	CRC	0.2887507548893	1.99309122850412e-05	0.000128507538077162	Streptococcus_anginosus	Solobacterium_moorei	1	1
Subdoligranulum_sp_4_3_54A2FAA_Anaerotruncus_colihominis	Subdoligranulum_sp_4_3_54A2FAA_Anaerotruncus_colihominis_CRC	CRC	0.357219663653272	1.83294035837956e-06	1.77651345825931e-05	Subdoligranulum_sp_4_3_54A2FAA	Anaerotruncus_colihominis	1	1
Subdoligranulum_sp_4_3_54A2FAA_Clostridium_asparagiforme	Subdoligranulum_sp_4_3_54A2FAA_Clostridium_asparagiforme_CRC	CRC	0.30660722470454	7.20399687594668e-05	0.000365960615709918	Subdoligranulum_sp_4_3_54A2FAA	Clostridium_asparagiforme	1	1
Subdoligranulum_sp_4_3_54A2FAA_Clostridium_bolteae	Subdoligranulum_sp_4_3_54A2FAA_Clostridium_bolteae_CRC	CRC	0.310966595612168	0.000101871605794555	0.000477696302230103	Subdoligranulum_sp_4_3_54A2FAA	Clostridium_bolteae	1	1
Subdoligranulum_sp_4_3_54A2FAA_Clostridium_citroniae	Subdoligranulum_sp_4_3_54A2FAA_Clostridium_citroniae_CRC	CRC	0.308269052388567	0.000482236841877552	0.00164330849278997	Subdoligranulum_sp_4_3_54A2FAA	Clostridium_citroniae	1	1
Subdoligranulum_sp_4_3_54A2FAA_Clostridium_hathewayi	Subdoligranulum_sp_4_3_54A2FAA_Clostridium_hathewayi_CRC	CRC	0.349040762466443	3.29173891998469e-06	2.91285108242047e-05	Subdoligranulum_sp_4_3_54A2FAA	Clostridium_hathewayi	1	1
Subdoligranulum_sp_4_3_54A2FAA_Lachnospiraceae_bacterium_3_1_57FAA_CT1	Subdoligranulum_sp_4_3_54A2FAA_Lachnospiraceae_bacterium_3_1_57FAA_CT1_CRC	CRC	0.326666182201158	0.000294025532185826	0.0011055726397143	Subdoligranulum_sp_4_3_54A2FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	1	1
Subdoligranulum_sp_4_3_54A2FAA_Roseburia_intestinalis	Subdoligranulum_sp_4_3_54A2FAA_Roseburia_intestinalis_CRC	CRC	-0.304036568112731	0.0011032439422983	0.00308607260203334	Subdoligranulum_sp_4_3_54A2FAA	Roseburia_intestinalis	1	-1
Subdoligranulum_sp_4_3_54A2FAA_Ruminococcaceae_bacterium_D16	Subdoligranulum_sp_4_3_54A2FAA_Ruminococcaceae_bacterium_D16_CRC	CRC	0.307995593029004	4.82061723320297e-05	0.000264958333355009	Subdoligranulum_sp_4_3_54A2FAA	Ruminococcaceae_bacterium_D16	1	1
Synergistes_sp_3_1_syn1_Clostridium_innocuum	Synergistes_sp_3_1_syn1_Clostridium_innocuum_CRC	CRC	0.266125476350202	0.0181982854269509	0.0271982794828253	Synergistes_sp_3_1_syn1	Clostridium_innocuum	1	1
Synergistes_sp_3_1_syn1_Peptostreptococcus_anaerobius	Synergistes_sp_3_1_syn1_Peptostreptococcus_anaerobius_CRC	CRC	0.240142162946322	0.0201489658102156	0.0296510628297126	Synergistes_sp_3_1_syn1	Peptostreptococcus_anaerobius	1	1
