coef	P_value	SigLevel	Species	Type	Project
-0.130725300934394	0.0443797991517272	*	Bacteroides_dorei	UC	PRJEB1220
-0.25747564853583	6.05498727559439e-05	**	Bacteroides_faecis	UC	PRJEB1220
-0.130855575676189	0.0441665467365731	*	Bacteroides_massiliensis	UC	PRJEB1220
-0.253145457064747	8.1176052925791e-05	**	Bacteroides_ovatus	UC	PRJEB1220
-0.20043611724229	0.0019294063725579	**	Bacteroides_plebeius	UC	PRJEB1220
-0.161389288451826	0.0128553961767988	*	Bacteroides_salyersiae	UC	PRJEB1220
-0.178525672815859	0.00585108638528231	**	Bacteroides_sp_2_1_22	UC	PRJEB1220
-0.184364960670279	0.0044035303229677	**	Bacteroides_stercoris	UC	PRJEB1220
-0.142602652919124	0.0281662697239766	*	Barnesiella_intestinihominis	UC	PRJEB1220
-0.2006925282175	0.00190318624150265	**	Bifidobacterium_adolescentis	UC	PRJEB1220
-0.135134026637559	0.0376258011110986	*	Bifidobacterium_animalis	UC	PRJEB1220
-0.204101561670857	0.00158415488464581	**	Bifidobacterium_bifidum	UC	PRJEB1220
-0.209119445766147	0.00120282440472685	**	Bifidobacterium_dentium	UC	PRJEB1220
-0.240005880338177	0.000191499898320124	**	Bilophila_unclassified	UC	PRJEB1220
-0.1492205304536	0.0215643012260505	*	Bilophila_wadsworthia	UC	PRJEB1220
-0.214933911659431	0.000867276886208579	**	Blautia_hydrogenotrophica	UC	PRJEB1220
-0.251319630787053	9.17149980197429e-05	**	Burkholderiales_bacterium_1_1_47	UC	PRJEB1220
-0.176992435824116	0.00629588141355564	**	Clostridiaceae_bacterium_JC118	UC	PRJEB1220
-0.172742920953852	0.00769082795884724	**	Clostridium_asparagiforme	UC	PRJEB1220
-0.243334489947487	0.000154760118376451	**	Clostridium_leptum	UC	PRJEB1220
-0.339488070030663	8.38161362537448e-08	**	Collinsella_aerofaciens	UC	PRJEB1220
-0.175492540545229	0.00676002124514241	**	Coprobacter_fastidiosus	UC	PRJEB1220
-0.272331781667255	2.12865213009561e-05	**	Coprococcus_catus	UC	PRJEB1220
-0.327602322879521	2.47209988257779e-07	**	Coprococcus_comes	UC	PRJEB1220
-0.162871474555987	0.0120421711266099	*	Coprococcus_sp_ART55_1	UC	PRJEB1220
-0.406011545885451	8.05708832984919e-11	**	Dorea_formicigenerans	UC	PRJEB1220
-0.361347754106658	1.01509627370433e-08	**	Dorea_longicatena	UC	PRJEB1220
-0.140921973239186	0.0300955489004662	*	Enterobacter_cloacae	UC	PRJEB1220
-0.313718706064093	8.26071174353515e-07	**	Erysipelotrichaceae_bacterium_21_3	UC	PRJEB1220
-0.213682535940209	0.000931202215100013	**	Erysipelotrichaceae_bacterium_6_1_45	UC	PRJEB1220
-0.188080076969546	0.00365932519708201	**	Eubacterium_cylindroides	UC	PRJEB1220
-0.410898681206307	4.53623805185543e-11	**	Eubacterium_hallii	UC	PRJEB1220
-0.351353257460319	2.71862945488976e-08	**	Eubacterium_ramulus	UC	PRJEB1220
-0.131149750449969	0.0436881589925475	*	Eubacterium_siraeum	UC	PRJEB1220
-0.264295456182373	3.77599091814229e-05	**	Eubacterium_ventriosum	UC	PRJEB1220
-0.300714273073578	2.42259067739781e-06	**	Faecalibacterium_prausnitzii	UC	PRJEB1220
-0.223651332935303	0.000522575929323033	**	Flavonifractor_plautii	UC	PRJEB1220
0.151159107018116	0.0199038774847777	*	Fusobacterium_gonidiaformans	UC	PRJEB1220
-0.251448301198234	9.09321399098495e-05	**	Holdemania_filiformis	UC	PRJEB1220
-0.128053830991575	0.0489468090329837	*	Klebsiella_oxytoca	UC	PRJEB1220
-0.271231896148544	2.30484605570069e-05	**	Lachnospiraceae_bacterium_1_1_57FAA	UC	PRJEB1220
-0.247690624082897	0.000116582979231783	**	Lachnospiraceae_bacterium_2_1_58FAA	UC	PRJEB1220
-0.412277299050947	3.85109721889876e-11	**	Lachnospiraceae_bacterium_5_1_63FAA	UC	PRJEB1220
-0.137760977831408	0.0340307456661573	*	Lachnospiraceae_bacterium_8_1_57FAA	UC	PRJEB1220
-0.144319070026157	0.0263062572625068	*	Lactobacillus_gasseri	UC	PRJEB1220
-0.14978455805219	0.0210692700661936	*	Megamonas_hypermegale	UC	PRJEB1220
-0.146778758606153	0.0238251551036848	*	Megamonas_unclassified	UC	PRJEB1220
-0.136089866111017	0.0362822024876999	*	Mitsuokella_unclassified	UC	PRJEB1220
-0.328952115288345	2.19136853552016e-07	**	Odoribacter_splanchnicus	UC	PRJEB1220
-0.159177433824011	0.014158731668432	*	Parabacteroides_goldsteinii	UC	PRJEB1220
-0.24997791321645	0.000100263928219047	**	Paraprevotella_clara	UC	PRJEB1220
-0.227436270754785	0.000416836152949518	**	Paraprevotella_unclassified	UC	PRJEB1220
-0.243536300041956	0.000152759683627046	**	Paraprevotella_xylaniphila	UC	PRJEB1220
-0.275653804107866	1.67063929543687e-05	**	Parasutterella_excrementihominis	UC	PRJEB1220
0.135846843811866	0.0366199010469572	*	Peptoniphilus_harei	UC	PRJEB1220
0.149147099873865	0.0216294835616098	*	Peptoniphilus_lacrimalis	UC	PRJEB1220
-0.176891513145643	0.00632619326487993	**	Peptostreptococcaceae_noname_unclassified	UC	PRJEB1220
-0.330107623988923	1.9755994462578e-07	**	Roseburia_intestinalis	UC	PRJEB1220
-0.349737961681962	3.1777261044752e-08	**	Roseburia_inulinivorans	UC	PRJEB1220
-0.138250095002091	0.0333946540742938	*	Ruminococcus_bromii	UC	PRJEB1220
-0.187909741555928	0.0036907889851725	**	Ruminococcus_callidus	UC	PRJEB1220
-0.328395681818351	2.30317458660423e-07	**	Ruminococcus_obeum	UC	PRJEB1220
-0.353656781696792	2.17294995330519e-08	**	Ruminococcus_sp_5_1_39BFAA	UC	PRJEB1220
-0.176468072223598	0.00645479993470621	**	Streptococcus_gordonii	UC	PRJEB1220
-0.173259330534961	0.0075077637974359	**	Streptococcus_mutans	UC	PRJEB1220
-0.327449414000225	2.50599691220543e-07	**	Streptococcus_salivarius	UC	PRJEB1220
-0.19465105073962	0.00261582450836162	**	Streptococcus_sanguinis	UC	PRJEB1220
-0.275765408861179	1.65700552801074e-05	**	Streptococcus_thermophilus	UC	PRJEB1220
-0.160103741132605	0.0135994336962124	*	Streptococcus_vestibularis	UC	PRJEB1220
-0.144786798951648	0.0258180646420991	*	Turicibacter_sanguinis	UC	PRJEB1220
